id,cg_id,date,open,high,low,close
fiat_eur_06112015,fiat_eur,06-11-2015,1.08837,1.08936,1.07053,1.07366
fiat_eur_07112015,fiat_eur,07-11-2015,1.08837,1.08936,1.07053,1.07366
fiat_eur_08112015,fiat_eur,08-11-2015,1.07272,1.079,1.07192,1.07508
fiat_eur_09112015,fiat_eur,09-11-2015,1.07508,1.0764,1.06742,1.07235
fiat_eur_10112015,fiat_eur,10-11-2015,1.07235,1.07736,1.07055,1.07392
fiat_eur_11112015,fiat_eur,11-11-2015,1.07392,1.08303,1.06909,1.08118
fiat_eur_12112015,fiat_eur,12-11-2015,1.08118,1.08172,1.0714,1.0763
fiat_eur_13112015,fiat_eur,13-11-2015,1.08118,1.08172,1.0714,1.0763
fiat_eur_14112015,fiat_eur,14-11-2015,1.08118,1.08172,1.0714,1.0763
fiat_eur_15112015,fiat_eur,15-11-2015,1.07401,1.07581,1.06744,1.06858
fiat_eur_16112015,fiat_eur,16-11-2015,1.06858,1.06907,1.06306,1.06405
fiat_eur_17112015,fiat_eur,17-11-2015,1.06405,1.06926,1.06166,1.06587
fiat_eur_18112015,fiat_eur,18-11-2015,1.06587,1.0763,1.06549,1.07328
fiat_eur_19112015,fiat_eur,19-11-2015,1.07328,1.07383,1.06396,1.06429
fiat_eur_20112015,fiat_eur,20-11-2015,1.07328,1.07383,1.06396,1.06429
fiat_eur_21112015,fiat_eur,21-11-2015,1.07328,1.07383,1.06396,1.06429
fiat_eur_22112015,fiat_eur,22-11-2015,1.06384,1.06567,1.05921,1.06357
fiat_eur_23112015,fiat_eur,23-11-2015,1.06357,1.06733,1.06194,1.06424
fiat_eur_24112015,fiat_eur,24-11-2015,1.06424,1.06892,1.05657,1.0624
fiat_eur_25112015,fiat_eur,25-11-2015,1.0624,1.06274,1.05999,1.06093
fiat_eur_26112015,fiat_eur,26-11-2015,1.06093,1.06379,1.05684,1.05893
fiat_eur_27112015,fiat_eur,27-11-2015,1.06093,1.06379,1.05684,1.05893
fiat_eur_28112015,fiat_eur,28-11-2015,1.06093,1.06379,1.05684,1.05893
fiat_eur_29112015,fiat_eur,29-11-2015,1.05882,1.0595,1.05579,1.05629
fiat_eur_30112015,fiat_eur,30-11-2015,1.05629,1.06371,1.05623,1.06311
fiat_eur_01122015,fiat_eur,01-12-2015,1.06311,1.0636,1.05507,1.06128
fiat_eur_02122015,fiat_eur,02-12-2015,1.06128,1.09811,1.05168,1.0938
fiat_eur_03122015,fiat_eur,03-12-2015,1.0938,1.09562,1.08361,1.08753
fiat_eur_04122015,fiat_eur,04-12-2015,1.0938,1.09562,1.08361,1.08753
fiat_eur_05122015,fiat_eur,05-12-2015,1.0938,1.09562,1.08361,1.08753
fiat_eur_06122015,fiat_eur,06-12-2015,1.08706,1.08871,1.07961,1.0837
fiat_eur_07122015,fiat_eur,07-12-2015,1.0837,1.09027,1.08301,1.08911
fiat_eur_08122015,fiat_eur,08-12-2015,1.08911,1.10428,1.08791,1.10247
fiat_eur_09122015,fiat_eur,09-12-2015,1.10247,1.10248,1.09246,1.09401
fiat_eur_10122015,fiat_eur,10-12-2015,1.09401,1.10307,1.09266,1.09846
fiat_eur_11122015,fiat_eur,11-12-2015,1.09401,1.10307,1.09266,1.09846
fiat_eur_12122015,fiat_eur,12-12-2015,1.09401,1.10307,1.09266,1.09846
fiat_eur_13122015,fiat_eur,13-12-2015,1.09832,1.10486,1.09455,1.09909
fiat_eur_14122015,fiat_eur,14-12-2015,1.09909,1.10596,1.09047,1.09253
fiat_eur_15122015,fiat_eur,15-12-2015,1.09253,1.10118,1.08873,1.0909
fiat_eur_16122015,fiat_eur,16-12-2015,1.0909,1.09139,1.08026,1.08253
fiat_eur_17122015,fiat_eur,17-12-2015,1.08253,1.08744,1.08049,1.08654
fiat_eur_18122015,fiat_eur,18-12-2015,1.08253,1.08744,1.08049,1.08654
fiat_eur_19122015,fiat_eur,19-12-2015,1.08253,1.08744,1.08049,1.08654
fiat_eur_20122015,fiat_eur,20-12-2015,1.08516,1.09392,1.08469,1.09137
fiat_eur_21122015,fiat_eur,21-12-2015,1.09137,1.0984,1.09023,1.09559
fiat_eur_22122015,fiat_eur,22-12-2015,1.09559,1.09565,1.08697,1.09097
fiat_eur_23122015,fiat_eur,23-12-2015,1.09097,1.09677,1.0903,1.09517
fiat_eur_24122015,fiat_eur,24-12-2015,1.09097,1.09677,1.0903,1.09517
fiat_eur_25122015,fiat_eur,25-12-2015,1.09097,1.09677,1.0903,1.09517
fiat_eur_26122015,fiat_eur,26-12-2015,1.09097,1.09677,1.0903,1.09517
fiat_eur_27122015,fiat_eur,27-12-2015,1.09517,1.09925,1.09489,1.09633
fiat_eur_28122015,fiat_eur,28-12-2015,1.09633,1.09916,1.0899,1.09189
fiat_eur_29122015,fiat_eur,29-12-2015,1.09189,1.09437,1.09017,1.09313
fiat_eur_30122015,fiat_eur,30-12-2015,1.09313,1.09372,1.08528,1.08632
fiat_eur_31122015,fiat_eur,31-12-2015,1.09313,1.09372,1.08528,1.08632
fiat_eur_01012016,fiat_eur,01-01-2016,1.09313,1.09372,1.08528,1.08632
fiat_eur_02012016,fiat_eur,02-01-2016,1.09313,1.09372,1.08528,1.08632
fiat_eur_03012016,fiat_eur,03-01-2016,1.08733,1.09463,1.07811,1.08272
fiat_eur_04012016,fiat_eur,04-01-2016,1.08272,1.08388,1.07106,1.07481
fiat_eur_05012016,fiat_eur,05-01-2016,1.07481,1.07994,1.07115,1.07797
fiat_eur_06012016,fiat_eur,06-01-2016,1.07797,1.09402,1.07711,1.09294
fiat_eur_07012016,fiat_eur,07-01-2016,1.09294,1.09337,1.08033,1.09192
fiat_eur_08012016,fiat_eur,08-01-2016,1.09294,1.09337,1.08033,1.09192
fiat_eur_09012016,fiat_eur,09-01-2016,1.09294,1.09337,1.08033,1.09192
fiat_eur_10012016,fiat_eur,10-01-2016,1.09152,1.09698,1.08476,1.08587
fiat_eur_11012016,fiat_eur,11-01-2016,1.08587,1.09003,1.08195,1.08572
fiat_eur_12012016,fiat_eur,12-01-2016,1.08572,1.08877,1.08049,1.08767
fiat_eur_13012016,fiat_eur,13-01-2016,1.08767,1.09432,1.08346,1.08626
fiat_eur_14012016,fiat_eur,14-01-2016,1.08626,1.09845,1.08544,1.09068
fiat_eur_15012016,fiat_eur,15-01-2016,1.08626,1.09845,1.08544,1.09068
fiat_eur_16012016,fiat_eur,16-01-2016,1.08626,1.09845,1.08544,1.09068
fiat_eur_17012016,fiat_eur,17-01-2016,1.09215,1.09277,1.08687,1.08901
fiat_eur_18012016,fiat_eur,18-01-2016,1.08901,1.09389,1.08593,1.09068
fiat_eur_19012016,fiat_eur,19-01-2016,1.09068,1.0976,1.08772,1.08832
fiat_eur_20012016,fiat_eur,20-01-2016,1.08832,1.09217,1.07775,1.08723
fiat_eur_21012016,fiat_eur,21-01-2016,1.08723,1.08766,1.07891,1.07924
fiat_eur_22012016,fiat_eur,22-01-2016,1.08723,1.08766,1.07891,1.07924
fiat_eur_23012016,fiat_eur,23-01-2016,1.08723,1.08766,1.07891,1.07924
fiat_eur_24012016,fiat_eur,24-01-2016,1.07911,1.08568,1.07828,1.08492
fiat_eur_25012016,fiat_eur,25-01-2016,1.08492,1.08744,1.08187,1.08681
fiat_eur_26012016,fiat_eur,26-01-2016,1.08681,1.09165,1.08506,1.08926
fiat_eur_27012016,fiat_eur,27-01-2016,1.08926,1.09676,1.08696,1.09395
fiat_eur_28012016,fiat_eur,28-01-2016,1.09395,1.09484,1.08098,1.08292
fiat_eur_29012016,fiat_eur,29-01-2016,1.09395,1.09484,1.08098,1.08292
fiat_eur_30012016,fiat_eur,30-01-2016,1.09395,1.09484,1.08098,1.08292
fiat_eur_31012016,fiat_eur,31-01-2016,1.08312,1.09127,1.0815,1.08869
fiat_eur_01022016,fiat_eur,01-02-2016,1.08869,1.094,1.08825,1.09181
fiat_eur_02022016,fiat_eur,02-02-2016,1.09181,1.11455,1.09036,1.11029
fiat_eur_03022016,fiat_eur,03-02-2016,1.11029,1.12393,1.10695,1.12059
fiat_eur_04022016,fiat_eur,04-02-2016,1.12059,1.12448,1.11087,1.11523
fiat_eur_05022016,fiat_eur,05-02-2016,1.12059,1.12448,1.11087,1.11523
fiat_eur_06022016,fiat_eur,06-02-2016,1.12059,1.12448,1.11087,1.11523
fiat_eur_07022016,fiat_eur,07-02-2016,1.11422,1.12159,1.10865,1.11924
fiat_eur_08022016,fiat_eur,08-02-2016,1.11924,1.13381,1.11622,1.1292
fiat_eur_09022016,fiat_eur,09-02-2016,1.1292,1.13114,1.11603,1.12885
fiat_eur_10022016,fiat_eur,10-02-2016,1.12885,1.13764,1.12739,1.13218
fiat_eur_11022016,fiat_eur,11-02-2016,1.13218,1.13335,1.12139,1.12489
fiat_eur_12022016,fiat_eur,12-02-2016,1.13218,1.13335,1.12139,1.12489
fiat_eur_13022016,fiat_eur,13-02-2016,1.13218,1.13335,1.12139,1.12489
fiat_eur_14022016,fiat_eur,14-02-2016,1.1233,1.12491,1.1128,1.11521
fiat_eur_15022016,fiat_eur,15-02-2016,1.11521,1.1193,1.11241,1.1141
fiat_eur_16022016,fiat_eur,16-02-2016,1.1141,1.1179,1.11059,1.11281
fiat_eur_17022016,fiat_eur,17-02-2016,1.11281,1.11496,1.10708,1.11058
fiat_eur_18022016,fiat_eur,18-02-2016,1.11058,1.11392,1.10663,1.11263
fiat_eur_19022016,fiat_eur,19-02-2016,1.11058,1.11392,1.10663,1.11263
fiat_eur_20022016,fiat_eur,20-02-2016,1.11058,1.11392,1.10663,1.11263
fiat_eur_21022016,fiat_eur,21-02-2016,1.11095,1.11246,1.1003,1.10271
fiat_eur_22022016,fiat_eur,22-02-2016,1.10271,1.10527,1.09901,1.10181
fiat_eur_23022016,fiat_eur,23-02-2016,1.10181,1.10463,1.09571,1.10104
fiat_eur_24022016,fiat_eur,24-02-2016,1.10104,1.10498,1.09866,1.10173
fiat_eur_25022016,fiat_eur,25-02-2016,1.10173,1.10682,1.09117,1.09249
fiat_eur_26022016,fiat_eur,26-02-2016,1.10173,1.10682,1.09117,1.09249
fiat_eur_27022016,fiat_eur,27-02-2016,1.10173,1.10682,1.09117,1.09249
fiat_eur_28022016,fiat_eur,28-02-2016,1.09106,1.09626,1.08591,1.08725
fiat_eur_29022016,fiat_eur,29-02-2016,1.08725,1.08934,1.08341,1.08658
fiat_eur_01032016,fiat_eur,01-03-2016,1.08658,1.08811,1.08255,1.08679
fiat_eur_02032016,fiat_eur,02-03-2016,1.08679,1.09727,1.08534,1.09555
fiat_eur_03032016,fiat_eur,03-03-2016,1.09555,1.10433,1.0903,1.10017
fiat_eur_04032016,fiat_eur,04-03-2016,1.09555,1.10433,1.0903,1.10017
fiat_eur_05032016,fiat_eur,05-03-2016,1.09555,1.10433,1.0903,1.10017
fiat_eur_06032016,fiat_eur,06-03-2016,1.09871,1.10257,1.094,1.10135
fiat_eur_07032016,fiat_eur,07-03-2016,1.10135,1.10578,1.09935,1.10095
fiat_eur_08032016,fiat_eur,08-03-2016,1.10095,1.10348,1.09459,1.09909
fiat_eur_09032016,fiat_eur,09-03-2016,1.09909,1.12182,1.08217,1.11772
fiat_eur_10032016,fiat_eur,10-03-2016,1.11772,1.12098,1.10802,1.11444
fiat_eur_11032016,fiat_eur,11-03-2016,1.11772,1.12098,1.10802,1.11444
fiat_eur_12032016,fiat_eur,12-03-2016,1.11772,1.12098,1.10802,1.11444
fiat_eur_13032016,fiat_eur,13-03-2016,1.11365,1.11763,1.10778,1.10972
fiat_eur_14032016,fiat_eur,14-03-2016,1.10972,1.1125,1.10714,1.11087
fiat_eur_15032016,fiat_eur,15-03-2016,1.11087,1.12424,1.10578,1.12227
fiat_eur_16032016,fiat_eur,16-03-2016,1.12227,1.13425,1.12048,1.13164
fiat_eur_17032016,fiat_eur,17-03-2016,1.13164,1.13369,1.12558,1.12668
fiat_eur_18032016,fiat_eur,18-03-2016,1.13164,1.13369,1.12558,1.12668
fiat_eur_19032016,fiat_eur,19-03-2016,1.13164,1.13369,1.12558,1.12668
fiat_eur_20032016,fiat_eur,20-03-2016,1.12568,1.12847,1.12342,1.12406
fiat_eur_21032016,fiat_eur,21-03-2016,1.12406,1.12599,1.11882,1.12163
fiat_eur_22032016,fiat_eur,22-03-2016,1.12163,1.12235,1.11594,1.11792
fiat_eur_23032016,fiat_eur,23-03-2016,1.11792,1.11877,1.11439,1.11734
fiat_eur_24032016,fiat_eur,24-03-2016,1.11734,1.11813,1.1153,1.11596
fiat_eur_25032016,fiat_eur,25-03-2016,1.11734,1.11813,1.1153,1.11596
fiat_eur_26032016,fiat_eur,26-03-2016,1.11734,1.11813,1.1153,1.11596
fiat_eur_27032016,fiat_eur,27-03-2016,1.11591,1.12199,1.11527,1.11942
fiat_eur_28032016,fiat_eur,28-03-2016,1.11942,1.13032,1.11689,1.12864
fiat_eur_29032016,fiat_eur,29-03-2016,1.12864,1.13656,1.12832,1.13366
fiat_eur_30032016,fiat_eur,30-03-2016,1.13366,1.14117,1.131,1.13763
fiat_eur_31032016,fiat_eur,31-03-2016,1.13763,1.14378,1.13346,1.13904
fiat_eur_01042016,fiat_eur,01-04-2016,1.13763,1.14378,1.13346,1.13904
fiat_eur_02042016,fiat_eur,02-04-2016,1.13763,1.14378,1.13346,1.13904
fiat_eur_03042016,fiat_eur,03-04-2016,1.13998,1.14127,1.13572,1.1387
fiat_eur_04042016,fiat_eur,04-04-2016,1.1387,1.14051,1.13357,1.13801
fiat_eur_05042016,fiat_eur,05-04-2016,1.13801,1.14319,1.13266,1.13977
fiat_eur_06042016,fiat_eur,06-04-2016,1.13977,1.1454,1.13375,1.13762
fiat_eur_07042016,fiat_eur,07-04-2016,1.13762,1.14191,1.13489,1.13929
fiat_eur_08042016,fiat_eur,08-04-2016,1.13762,1.14191,1.13489,1.13929
fiat_eur_09042016,fiat_eur,09-04-2016,1.13762,1.14191,1.13489,1.13929
fiat_eur_10042016,fiat_eur,10-04-2016,1.14148,1.14474,1.13721,1.14033
fiat_eur_11042016,fiat_eur,11-04-2016,1.14033,1.14646,1.13453,1.13833
fiat_eur_12042016,fiat_eur,12-04-2016,1.13833,1.13911,1.12681,1.12722
fiat_eur_13042016,fiat_eur,13-04-2016,1.12722,1.12948,1.12337,1.12656
fiat_eur_14042016,fiat_eur,14-04-2016,1.12656,1.13169,1.12456,1.1275
fiat_eur_15042016,fiat_eur,15-04-2016,1.12656,1.13169,1.12456,1.1275
fiat_eur_16042016,fiat_eur,16-04-2016,1.12656,1.13169,1.12456,1.1275
fiat_eur_17042016,fiat_eur,17-04-2016,1.13007,1.1332,1.12736,1.13103
fiat_eur_18042016,fiat_eur,18-04-2016,1.13103,1.13846,1.13033,1.13565
fiat_eur_19042016,fiat_eur,19-04-2016,1.13565,1.1388,1.12902,1.12952
fiat_eur_20042016,fiat_eur,20-04-2016,1.12952,1.13988,1.12691,1.12866
fiat_eur_21042016,fiat_eur,21-04-2016,1.12866,1.13088,1.12168,1.12186
fiat_eur_22042016,fiat_eur,22-04-2016,1.12866,1.13088,1.12168,1.12186
fiat_eur_23042016,fiat_eur,23-04-2016,1.12866,1.13088,1.12168,1.12186
fiat_eur_24042016,fiat_eur,24-04-2016,1.12162,1.12781,1.1215,1.12649
fiat_eur_25042016,fiat_eur,25-04-2016,1.12649,1.13395,1.12563,1.12954
fiat_eur_26042016,fiat_eur,26-04-2016,1.12954,1.13618,1.1271,1.13197
fiat_eur_27042016,fiat_eur,27-04-2016,1.13197,1.13678,1.1296,1.13482
fiat_eur_28042016,fiat_eur,28-04-2016,1.13482,1.14593,1.13459,1.14453
fiat_eur_29042016,fiat_eur,29-04-2016,1.13482,1.14593,1.13459,1.14453
fiat_eur_30042016,fiat_eur,30-04-2016,1.13482,1.14593,1.13459,1.14453
fiat_eur_01052016,fiat_eur,01-05-2016,1.14573,1.15361,1.14481,1.15294
fiat_eur_02052016,fiat_eur,02-05-2016,1.15294,1.16163,1.1495,1.14959
fiat_eur_03052016,fiat_eur,03-05-2016,1.14959,1.15296,1.14662,1.14856
fiat_eur_04052016,fiat_eur,04-05-2016,1.14856,1.14937,1.13858,1.14037
fiat_eur_05052016,fiat_eur,05-05-2016,1.14037,1.14775,1.13865,1.13989
fiat_eur_06052016,fiat_eur,06-05-2016,1.14037,1.14775,1.13865,1.13989
fiat_eur_07052016,fiat_eur,07-05-2016,1.14037,1.14775,1.13865,1.13989
fiat_eur_08052016,fiat_eur,08-05-2016,1.13927,1.14198,1.13745,1.13814
fiat_eur_09052016,fiat_eur,09-05-2016,1.13814,1.14099,1.13583,1.13699
fiat_eur_10052016,fiat_eur,10-05-2016,1.13699,1.14464,1.1368,1.14258
fiat_eur_11052016,fiat_eur,11-05-2016,1.14258,1.14292,1.13702,1.13746
fiat_eur_12052016,fiat_eur,12-05-2016,1.13746,1.13797,1.12829,1.13031
fiat_eur_13052016,fiat_eur,13-05-2016,1.13746,1.13797,1.12829,1.13031
fiat_eur_14052016,fiat_eur,14-05-2016,1.13746,1.13797,1.12829,1.13031
fiat_eur_15052016,fiat_eur,15-05-2016,1.13089,1.13424,1.13014,1.13196
fiat_eur_16052016,fiat_eur,16-05-2016,1.13196,1.13486,1.1301,1.13105
fiat_eur_17052016,fiat_eur,17-05-2016,1.13105,1.13161,1.12141,1.12147
fiat_eur_18052016,fiat_eur,18-05-2016,1.12147,1.12301,1.11799,1.12023
fiat_eur_19052016,fiat_eur,19-05-2016,1.12023,1.12371,1.11962,1.1217
fiat_eur_20052016,fiat_eur,20-05-2016,1.12023,1.12371,1.11962,1.1217
fiat_eur_21052016,fiat_eur,21-05-2016,1.12023,1.12371,1.11962,1.1217
fiat_eur_22052016,fiat_eur,22-05-2016,1.12068,1.12427,1.11874,1.12192
fiat_eur_23052016,fiat_eur,23-05-2016,1.12192,1.1227,1.11323,1.1139
fiat_eur_24052016,fiat_eur,24-05-2016,1.1139,1.11669,1.11287,1.11543
fiat_eur_25052016,fiat_eur,25-05-2016,1.11543,1.12168,1.11494,1.11928
fiat_eur_26052016,fiat_eur,26-05-2016,1.11928,1.12006,1.11098,1.11098
fiat_eur_27052016,fiat_eur,27-05-2016,1.11928,1.12006,1.11098,1.11098
fiat_eur_28052016,fiat_eur,28-05-2016,1.11928,1.12006,1.11098,1.11098
fiat_eur_29052016,fiat_eur,29-05-2016,1.11122,1.11446,1.10978,1.11364
fiat_eur_30052016,fiat_eur,30-05-2016,1.11364,1.11733,1.11221,1.113
fiat_eur_31052016,fiat_eur,31-05-2016,1.113,1.11941,1.1114,1.1187
fiat_eur_01062016,fiat_eur,01-06-2016,1.1187,1.12201,1.11453,1.11499
fiat_eur_02062016,fiat_eur,02-06-2016,1.11499,1.13734,1.11365,1.13615
fiat_eur_03062016,fiat_eur,03-06-2016,1.11499,1.13734,1.11365,1.13615
fiat_eur_04062016,fiat_eur,04-06-2016,1.11499,1.13734,1.11365,1.13615
fiat_eur_05062016,fiat_eur,05-06-2016,1.13509,1.13927,1.13253,1.13534
fiat_eur_06062016,fiat_eur,06-06-2016,1.13534,1.13805,1.13384,1.13554
fiat_eur_07062016,fiat_eur,07-06-2016,1.13554,1.14107,1.13542,1.13885
fiat_eur_08062016,fiat_eur,08-06-2016,1.13885,1.14154,1.13055,1.13137
fiat_eur_09062016,fiat_eur,09-06-2016,1.13137,1.13213,1.12451,1.12464
fiat_eur_10062016,fiat_eur,10-06-2016,1.13137,1.13213,1.12451,1.12464
fiat_eur_11062016,fiat_eur,11-06-2016,1.13137,1.13213,1.12451,1.12464
fiat_eur_12062016,fiat_eur,12-06-2016,1.12463,1.1303,1.1232,1.12899
fiat_eur_13062016,fiat_eur,13-06-2016,1.12899,1.12983,1.11888,1.12034
fiat_eur_14062016,fiat_eur,14-06-2016,1.12034,1.12987,1.11897,1.12597
fiat_eur_15062016,fiat_eur,15-06-2016,1.12597,1.12948,1.11308,1.12237
fiat_eur_16062016,fiat_eur,16-06-2016,1.12237,1.12962,1.12224,1.12737
fiat_eur_17062016,fiat_eur,17-06-2016,1.12237,1.12962,1.12224,1.12737
fiat_eur_18062016,fiat_eur,18-06-2016,1.12237,1.12962,1.12224,1.12737
fiat_eur_19062016,fiat_eur,19-06-2016,1.13317,1.13825,1.1302,1.13135
fiat_eur_20062016,fiat_eur,20-06-2016,1.13135,1.13496,1.12398,1.12417
fiat_eur_21062016,fiat_eur,21-06-2016,1.12417,1.13377,1.12365,1.12936
fiat_eur_22062016,fiat_eur,22-06-2016,1.12936,1.14213,1.12936,1.13849
fiat_eur_23062016,fiat_eur,23-06-2016,1.13849,1.14279,1.09115,1.10829
fiat_eur_24062016,fiat_eur,24-06-2016,1.13849,1.14279,1.09115,1.10829
fiat_eur_25062016,fiat_eur,25-06-2016,1.13849,1.14279,1.09115,1.10829
fiat_eur_26062016,fiat_eur,26-06-2016,1.10108,1.10836,1.09707,1.1024
fiat_eur_27062016,fiat_eur,27-06-2016,1.1024,1.11115,1.10102,1.10635
fiat_eur_28062016,fiat_eur,28-06-2016,1.10635,1.11305,1.10491,1.1123
fiat_eur_29062016,fiat_eur,29-06-2016,1.1123,1.11543,1.10239,1.11064
fiat_eur_30062016,fiat_eur,30-06-2016,1.11064,1.11693,1.1072,1.11359
fiat_eur_01072016,fiat_eur,01-07-2016,1.11064,1.11693,1.1072,1.11359
fiat_eur_02072016,fiat_eur,02-07-2016,1.11064,1.11693,1.1072,1.11359
fiat_eur_03072016,fiat_eur,03-07-2016,1.11249,1.11595,1.10977,1.11532
fiat_eur_04072016,fiat_eur,04-07-2016,1.11532,1.11861,1.10623,1.10756
fiat_eur_05072016,fiat_eur,05-07-2016,1.10756,1.11116,1.10288,1.11009
fiat_eur_06072016,fiat_eur,06-07-2016,1.11009,1.11071,1.10524,1.10611
fiat_eur_07072016,fiat_eur,07-07-2016,1.10611,1.11205,1.10021,1.10479
fiat_eur_08072016,fiat_eur,08-07-2016,1.10611,1.11205,1.10021,1.10479
fiat_eur_09072016,fiat_eur,09-07-2016,1.10611,1.11205,1.10021,1.10479
fiat_eur_10072016,fiat_eur,10-07-2016,1.10456,1.10745,1.10154,1.10576
fiat_eur_11072016,fiat_eur,11-07-2016,1.10576,1.1126,1.1052,1.10603
fiat_eur_12072016,fiat_eur,12-07-2016,1.10603,1.11197,1.10419,1.10882
fiat_eur_13072016,fiat_eur,13-07-2016,1.10882,1.11648,1.10882,1.11162
fiat_eur_14072016,fiat_eur,14-07-2016,1.11162,1.11488,1.10241,1.10289
fiat_eur_15072016,fiat_eur,15-07-2016,1.11162,1.11488,1.10241,1.10289
fiat_eur_16072016,fiat_eur,16-07-2016,1.11162,1.11488,1.10241,1.10289
fiat_eur_17072016,fiat_eur,17-07-2016,1.10493,1.10843,1.10374,1.10753
fiat_eur_18072016,fiat_eur,18-07-2016,1.10753,1.10804,1.09996,1.10197
fiat_eur_19072016,fiat_eur,19-07-2016,1.10197,1.10304,1.09813,1.10128
fiat_eur_20072016,fiat_eur,20-07-2016,1.10128,1.10605,1.09793,1.10246
fiat_eur_21072016,fiat_eur,21-07-2016,1.10246,1.10409,1.09554,1.09724
fiat_eur_22072016,fiat_eur,22-07-2016,1.10246,1.10409,1.09554,1.09724
fiat_eur_23072016,fiat_eur,23-07-2016,1.10246,1.10409,1.09554,1.09724
fiat_eur_24072016,fiat_eur,24-07-2016,1.09709,1.09991,1.09519,1.09929
fiat_eur_25072016,fiat_eur,25-07-2016,1.09929,1.10298,1.09782,1.09861
fiat_eur_26072016,fiat_eur,26-07-2016,1.09861,1.10651,1.09608,1.10571
fiat_eur_27072016,fiat_eur,27-07-2016,1.10571,1.11195,1.1052,1.10748
fiat_eur_28072016,fiat_eur,28-07-2016,1.10748,1.11976,1.10721,1.11673
fiat_eur_29072016,fiat_eur,29-07-2016,1.10748,1.11976,1.10721,1.11673
fiat_eur_30072016,fiat_eur,30-07-2016,1.10748,1.11976,1.10721,1.11673
fiat_eur_31072016,fiat_eur,31-07-2016,1.11697,1.11837,1.11551,1.11597
fiat_eur_01082016,fiat_eur,01-08-2016,1.11597,1.12337,1.11559,1.12217
fiat_eur_02082016,fiat_eur,02-08-2016,1.12217,1.12269,1.11406,1.11487
fiat_eur_03082016,fiat_eur,03-08-2016,1.11487,1.11562,1.11135,1.11272
fiat_eur_04082016,fiat_eur,04-08-2016,1.11272,1.11612,1.10457,1.10831
fiat_eur_05082016,fiat_eur,05-08-2016,1.11272,1.11612,1.10457,1.10831
fiat_eur_06082016,fiat_eur,06-08-2016,1.11272,1.11612,1.10457,1.10831
fiat_eur_07082016,fiat_eur,07-08-2016,1.10766,1.1105,1.10719,1.10872
fiat_eur_08082016,fiat_eur,08-08-2016,1.10872,1.11225,1.10703,1.11157
fiat_eur_09082016,fiat_eur,09-08-2016,1.11157,1.11901,1.11121,1.11751
fiat_eur_10082016,fiat_eur,10-08-2016,1.11751,1.11915,1.11352,1.11366
fiat_eur_11082016,fiat_eur,11-08-2016,1.11366,1.12213,1.11312,1.11575
fiat_eur_12082016,fiat_eur,12-08-2016,1.11366,1.12213,1.11312,1.11575
fiat_eur_13082016,fiat_eur,13-08-2016,1.11366,1.12213,1.11312,1.11575
fiat_eur_14082016,fiat_eur,14-08-2016,1.11673,1.12037,1.11532,1.11819
fiat_eur_15082016,fiat_eur,15-08-2016,1.11819,1.13225,1.11773,1.12769
fiat_eur_16082016,fiat_eur,16-08-2016,1.12769,1.13159,1.124,1.12846
fiat_eur_17082016,fiat_eur,17-08-2016,1.12846,1.13663,1.12839,1.13522
fiat_eur_18082016,fiat_eur,18-08-2016,1.13522,1.13595,1.1304,1.13188
fiat_eur_19082016,fiat_eur,19-08-2016,1.13522,1.13595,1.1304,1.13188
fiat_eur_20082016,fiat_eur,20-08-2016,1.13522,1.13595,1.1304,1.13188
fiat_eur_21082016,fiat_eur,21-08-2016,1.13073,1.13307,1.12708,1.13191
fiat_eur_22082016,fiat_eur,22-08-2016,1.13191,1.13553,1.13032,1.13043
fiat_eur_23082016,fiat_eur,23-08-2016,1.13043,1.13114,1.12451,1.12626
fiat_eur_24082016,fiat_eur,24-08-2016,1.12626,1.12975,1.12592,1.12794
fiat_eur_25082016,fiat_eur,25-08-2016,1.12794,1.13408,1.11802,1.11927
fiat_eur_26082016,fiat_eur,26-08-2016,1.12794,1.13408,1.11802,1.11927
fiat_eur_27082016,fiat_eur,27-08-2016,1.12794,1.13408,1.11802,1.11927
fiat_eur_28082016,fiat_eur,28-08-2016,1.11757,1.12077,1.1158,1.11881
fiat_eur_29082016,fiat_eur,29-08-2016,1.11881,1.11922,1.11319,1.11421
fiat_eur_30082016,fiat_eur,30-08-2016,1.11421,1.11654,1.11231,1.11566
fiat_eur_31082016,fiat_eur,31-08-2016,1.11566,1.12052,1.11274,1.11962
fiat_eur_01092016,fiat_eur,01-09-2016,1.11962,1.12525,1.11503,1.11519
fiat_eur_02092016,fiat_eur,02-09-2016,1.11962,1.12525,1.11503,1.11519
fiat_eur_03092016,fiat_eur,03-09-2016,1.11962,1.12525,1.11503,1.11519
fiat_eur_04092016,fiat_eur,04-09-2016,1.11561,1.11823,1.11391,1.11463
fiat_eur_05092016,fiat_eur,05-09-2016,1.11463,1.1263,1.11401,1.12537
fiat_eur_06092016,fiat_eur,06-09-2016,1.12537,1.12719,1.12287,1.12386
fiat_eur_07092016,fiat_eur,07-09-2016,1.12386,1.1327,1.12341,1.12558
fiat_eur_08092016,fiat_eur,08-09-2016,1.12558,1.12849,1.11985,1.12302
fiat_eur_09092016,fiat_eur,09-09-2016,1.12558,1.12849,1.11985,1.12302
fiat_eur_10092016,fiat_eur,10-09-2016,1.12558,1.12849,1.11985,1.12302
