index,total_fiat_usd,total_fiat_eur,total_fiat_cad,total_fiat_chf,cash_in_fiat_usd,cash_in_fiat_eur,cash_in_fiat_cad,cash_in_fiat_chf,cash_in_fiat_usd_percent,cash_in_fiat_eur_percent,cash_in_fiat_cad_percent,cash_in_fiat_chf_percent
2024-11-15,55261.556742968285,52430.319490482245,77858.40024651407,49080.37439203535,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2842746667904457,1.307506395243774,1.3237608286148244,1.2791420813951806
2024-11-16,55469.84147446374,52627.93308772651,78151.85408577953,49265.36180832348,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2891151892061103,1.3124344796936676,1.3287501771783232,1.2839632587320249
2024-11-17,53884.93409357101,50842.03811253575,75517.21908719283,47590.6011813285,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2522820538683381,1.2678978618742869,1.2839556964571128,1.2403153277455674
2024-11-18,56672.20272268127,53483.515526963696,79093.12685905067,50006.13490867972,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3170579795006092,1.333770979677498,1.3447538456630703,1.303269428604784
2024-11-19,55835.79694856541,52957.051622373205,78031.45383452761,49371.794724288,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2976199685185728,1.320642031984512,1.3267031130740254,1.2867371336941098
2024-11-20,53351.32293523032,50933.995508401575,74562.48619577278,47310.90335001691,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2398809683223566,1.2701910938124663,1.2677231769158626,1.233025789502687
2024-11-21,56038.94663954465,53787.40583144055,78332.87434151015,50111.5070304481,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3023411529561455,1.3413493908033005,1.331827912181397,1.306015656946141
2024-11-22,56779.157616880446,54497.87650632565,79367.56283854437,50773.42324799174,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3195436036705568,1.3590670961324482,1.349419849568443,1.3232666436940212
2024-11-23,58982.11711530794,56612.325183141635,82446.92388863207,52743.367849258415,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3707402264684807,1.4117971804466114,1.4017756329182405,1.3746077157357692
2024-11-24,60136.32802250469,57291.244805465285,84104.98803871904,53295.810716980275,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3975640062461763,1.428728066175923,1.4299663016998525,1.3890055871542957
2024-11-25,58090.458035163574,55380.1533311377,81644.48322241385,51498.63300989679,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.350018132565674,1.3810693002393017,1.3881324098637722,1.342167198870753
2024-11-26,60283.3294270551,57050.28951995902,84578.50498359186,53168.34191234508,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.40098030848183,1.4227191274582327,1.4380171116487261,1.385683470848262
2024-11-27,64708.15658169376,61305.690745328044,90691.81505363564,57134.670353045774,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5038129783260787,1.5288402491788093,1.541956575833425,1.4890546794011883
2024-11-28,67110.98327726139,63445.12401185634,93969.94192916497,59130.96402699789,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5596545006371194,1.582193398756523,1.5976918071676895,1.5410824660023745
2024-11-29,69105.01547979088,65330.23452872136,96762.01978477386,60887.890250971075,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.60599566786815,1.6292042520279735,1.6451631562320883,1.5868718124535608
2024-11-30,72531.6875810945,68569.7286591678,101560.10442971891,63907.10431787561,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.6856312849313955,1.7099907002906487,1.7267409498323478,1.665559145497715
2024-12-01,73351.4217180066,69865.81615026965,103033.23648444573,65026.126714720886,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.7046818482449868,1.7423125075937447,1.7517873738951328,1.6947233207013332
2024-12-02,73361.72159565231,69803.82084707681,103219.51444019545,65027.763433956454,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.704921216672354,1.7407664698013483,1.754954501145053,1.6947659771903185
2024-12-03,78328.8003045697,74526.4603000606,110237.6349204761,69279.81700629277,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.8203557742525383,1.858539570312929,1.8742776949543292,1.8055838086371119
2024-12-04,81652.4395187925,77120.09172794138,114517.94437496318,71733.80614335132,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.897596914313631,1.9232195057360764,1.947052192918065,1.8695401417209856
2024-12-05,82415.84203586396,77991.39045533292,116680.12860076445,72420.06285965946,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.915338334769791,1.9449479382404595,1.9838139909167691,1.8874254951915628
2024-12-06,85786.13733697726,81180.75320751495,121451.62009369039,75381.59296762133,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.9936637589874766,2.024484211064189,2.0649396435426337,1.964609457892295
2024-12-07,86556.47273488234,81909.73355055912,122542.2215008103,76058.49848191589,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,2.0115662991034373,2.0426635101758466,2.0834822210655024,1.9822510985518889
2024-12-08,87659.08746529395,83059.26535019989,124232.52027025595,77034.82902087938,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,2.0371909873850935,2.071330514195138,2.1122209479410032,2.0076964113313713
2024-12-09,76867.02764285202,73014.76845895743,109015.00860560061,67867.7623546283,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.7863842810717976,1.8208410254806966,1.8534904090796962,1.7687825709010985
2024-12-10,73632.01262432292,70152.45105213692,104257.71699019174,65105.474196215546,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.711202761044999,1.7494606037894884,1.772606185016051,1.6967912899026647
2024-12-11,79337.94157091838,75801.06392803622,112832.171756977,70800.15132289096,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.8438081458462747,1.8903256134111708,1.9183904203851587,1.8452070516591845
2024-12-12,79201.3549055293,75411.90659893292,112742.94465516381,70711.07600911488,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.8406338814114802,1.8806208147087535,1.9168733670953768,1.8428855538369726
2024-12-13,79650.38746601883,75839.45485933714,113382.14146153188,71111.97288206883,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.851069366330644,1.8912830057880077,1.9277410922395706,1.8533338046265662
2024-12-14,76346.77410003467,72693.90535590067,108679.45551218823,68162.50243291463,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.7742936255650053,1.8128393469992095,1.8477852823422671,1.7764641430545278
2024-12-15,78502.72984824372,74687.68300057438,111812.91550690612,70222.7637718991,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.8243978845352058,1.8625601392133058,1.901060864500467,1.830159067146107
2024-12-16,76444.46566964725,72862.54305315418,109396.26017966507,68244.84727013994,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.7765639707273027,1.8170448309592715,1.8599725086090515,1.778610229912774
2024-12-17,72609.82659234278,70156.45534879541,104908.54483271488,65431.647683251664,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.6874472300214147,1.7495604628698889,1.783671662875553,1.7052920855520761
2024-12-18,65557.44417504795,63258.625716509974,94400.60503851618,58924.86173783701,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5235503618753214,1.5775425075119696,1.6050140094308183,1.5357109888202376
2024-12-19,60099.4802880555,57625.060202941204,86390.78915010781,53669.11524497841,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3967076675059953,1.4370527487502842,1.4688298535283038,1.3987347209853382
2024-12-20,62890.97291110284,60301.62129279042,90403.45697112544,56161.93113246638,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4615817584583513,1.503800782640747,1.5370538661318014,1.4637029642466157
2024-12-21,60039.040293227954,57567.10864788766,86303.90888385003,53615.14204866692,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3953030463046963,1.4356075538786301,1.4673527015076158,1.397328061245582
2024-12-22,60138.94392787979,57790.344334140325,86436.33426451619,54042.41867693477,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.397624799701916,1.441174601538429,1.4696042187631106,1.4084638262511309
2024-12-23,64396.33952162354,61939.806784548346,92461.03855388392,57978.157487731645,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4965663719232973,1.5446538239322058,1.572037193458218,1.5110378020333421
2024-12-24,67078.97065049797,64520.10335157452,96342.53348341912,60343.979138814844,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5589105294572827,1.6090012148273676,1.638030983825312,1.5726962972763499
2024-12-25,65785.8434577483,63117.24628482586,94779.30752670499,59123.24498085568,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.528858345037097,1.5740167897044237,1.6114527689991636,1.5408812907491078
2024-12-26,61824.579641514465,59295.05269360527,89122.29210040934,55770.673078809676,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4367988543621424,1.47869899242707,1.5152712984771661,1.4535059222045266
2024-12-27,61557.44645531062,59038.84915054824,88737.2102771504,55529.697763123564,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4305906980248844,1.4723097929278757,1.508724076445532,1.4472255775517031
2024-12-28,63950.38935817224,61333.88579035567,92186.72109639145,57688.322004575566,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.486202521693102,1.5295433767211564,1.567373204682646,1.5034840543739394
2024-12-29,60888.46793768794,58508.348327716434,87406.19702086224,55026.49538438898,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4150436846317238,1.4590801726380243,1.4860939786595169,1.4341110211517012
2024-12-30,60469.89485934596,58406.39685834077,86972.0038823869,54882.32531865381,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4053160759214696,1.4565377086685385,1.4787117582832032,1.430353633392465
2024-12-31,60375.58182858384,58315.30220179444,86873.21572204269,54732.39793907546,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.403124247762893,1.4542659917084981,1.4770321463648934,1.4264461974214162
2025-01-01,62401.160265873456,60778.37758437076,89877.65957434711,56931.72905551055,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.450198547256619,1.5156901227453243,1.5281141756752925,1.483765584585881
2025-01-02,66251.12932924248,64265.33061329177,95722.02700289326,60183.98209431462,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5396715557534513,1.6026476967127405,1.6274810345555986,1.568526423776927
2025-01-03,70420.16108723148,68309.40060843097,101745.59482059683,63971.22217933292,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.6365595586870891,1.703498643890696,1.7298946867798217,1.667230197435991
2025-01-04,70311.99054682087,68204.47235116974,101589.30611284297,63872.95768281617,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.6340456829852426,1.7008819448367116,1.727237441464938,1.6646692093799977
2025-01-05,70821.64541289826,68162.6215463742,101506.57572025177,64065.31707424805,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.6458900259948692,1.6998382701948624,1.7258308462523289,1.6696825165395293
2025-01-06,72057.4689964264,69685.37870529805,103557.62840451035,65556.55338045371,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.6746104785932177,1.7378127617303871,1.7607031682143817,1.7085474016631748
2025-01-07,65036.849885450036,63027.53216018339,93496.81196289566,59259.358708194595,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5114517874374698,1.5717795004249828,1.5896475766902056,1.5444287126800011
2025-01-08,61606.21246937445,59813.01818421178,88672.6531023295,56196.97284789985,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4317240167396252,1.4916160068199829,1.5076264651542215,1.4646162281198127
2025-01-09,58782.59950116843,57381.347007251345,84787.28319282329,53875.85592298277,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3661034512395518,1.430975033316419,1.4415667917651152,1.4041228359793114
2025-01-10,60461.891799498,59020.608538976194,87209.47331150233,55414.97312237747,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4051300853771325,1.4718549088738515,1.4827492510554827,1.444235602076392
2025-01-11,60465.230439246996,59023.867592634844,87214.28892354193,55418.03307677932,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4052076751285598,1.4719361830972884,1.4828311268526175,1.4443153511918183
2025-01-12,59325.35068957133,57915.68296617464,85300.69043842977,54408.957307285054,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3787169504371644,1.4443002941633942,1.450295822912802,1.4180166259668168
2025-01-13,57218.51246899153,55507.76320695323,82101.39178389573,52207.148303352704,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3297541793320817,1.3842516331021666,1.395900841452829,1.3606326596256448
2025-01-14,59177.71607700137,57507.69268152975,84859.63645319687,54009.7893801607,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3752859324919606,1.4341258395433463,1.4427969533353744,1.4076134352932976
2025-01-15,63425.05406100999,61565.767871296826,91291.909407715,57767.3224957739,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4739937665750669,1.5353260480212623,1.552159474902607,1.5055429802479663
2025-01-16,62007.90477829944,60367.126285850034,89791.05212763103,56729.507731428654,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4410593175636028,1.5054343450179777,1.526641662175579,1.4784952538560776
2025-01-17,66343.37113505552,64587.87275361234,96069.05953699141,60695.91932176216,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.5418152487908316,1.6106912469962995,1.6333813365582028,1.5818686294705981
2025-01-18,62252.986688576406,60605.72313379973,90145.94498620929,56953.727146253266,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.4467550038093107,1.5113844690609157,1.5326756066575307,1.484338903023809
2025-01-19,56254.19904151348,54002.30300615674,80497.68762290325,51003.86153509119,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3073436035403763,1.3467084928074806,1.3686344097988665,1.3292723702974711
2025-01-20,56712.99056042344,54380.08491746423,81240.22770763574,51375.581407951366,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3180058859624026,1.3561296115388213,1.3812591936980092,1.3389602045439735
2025-01-21,59687.478236851806,57335.57303111545,85821.37391439328,54118.91271322457,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3871327690012778,1.4298335226959413,1.4591485656792238,1.4104574284191274
2025-01-22,57384.37244374278,55094.63923705094,82549.03214929445,52069.86198068424,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3336087534042216,1.3739491547284883,1.4035116937069916,1.3570546772915546
2025-01-23,56582.477714598455,53912.206144272626,81174.78457574254,51250.85162051616,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.3149727766643176,1.3444616588333664,1.380146519224506,1.33570947302678
2025-01-24,55068.925951447265,52470.08275270575,79003.4014324,49879.91807418934,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2797979408316584,1.308498010785282,1.343228319775628,1.2999799413835265
2025-01-25,55305.829355956215,52695.80608077541,79343.26959659164,50094.49866032283,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2853035591822666,1.3141270952134316,1.3490068120285594,1.3055723815589284
2025-01-26,53884.227837932674,51356.95221922463,77452.13930794824,48604.776964092904,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2522656405372985,1.2807387809081516,1.3168535159168113,1.266746970489441
2025-01-27,51696.23577266238,49561.61693142587,74456.45819644164,46739.08808985261,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.2014168598264165,1.2359667407372001,1.2659204721106447,1.2181230310962885
2025-01-28,47762.15384009567,45836.99984654095,68872.65599125528,43312.05658615153,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1099890742037049,1.1430823046771583,1.1709837843472748,1.128807082207308
2025-01-29,49567.08095999086,47695.96813024148,71835.30812595594,45091.316849508636,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1519354527008938,1.1894412233927885,1.221355264268665,1.1751785026540045
2025-01-30,51327.41025838823,49539.050534106966,74570.19403813432,46770.55507721516,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.1928453809835133,1.235403980313483,1.267854226870126,1.2189431297244828
2025-01-31,51295.94486009715,49508.681459412364,74524.48004546957,46741.88318170376,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.192114127354636,1.234646636857126,1.2670769903405084,1.2181958773133856
2025-02-01,46314.11852152092,44700.432894045865,67286.71459301902,42202.34413267445,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,1.0763368359051517,1.1147386177904168,1.144019357993578,1.0998855445239857
2025-02-02,41159.27931371783,39795.103176816556,59398.899331415625,37469.30241216757,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9565387376222614,0.992409590647621,1.0099094760334966,0.976532108192378
2025-02-03,40816.45686237516,39326.75922300763,58445.31818717178,36942.984896026755,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.9485715681211523,0.980730037276025,0.9936965386798009,0.9628151206711836
2025-02-04,37896.87296196237,36429.4929845449,54254.26154710756,34171.804548166714,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.88072064495029,0.908478062229381,0.9224395311757009,0.8905920897348436
2025-02-05,36451.914926489044,35107.305139640805,52141.57578939778,32990.09889856783,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8471399224931758,0.875505364757272,0.8865193139560585,0.8597942516386929
2025-02-06,34318.64105284932,33231.95608874728,49050.454582010294,31227.294985736353,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7975627886823367,0.8287379427543842,0.8339635825528395,0.8138517197390843
2025-02-07,34013.58893817532,32936.56331768696,48614.454075086935,30949.721280056165,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7904733991316791,0.8213714429690783,0.8265506330124694,0.8066175408636691
2025-02-08,35204.18355167863,34089.45826636838,50316.130051280095,32033.069806212614,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.818142733668369,0.8501223171406318,0.8554827969555663,0.834851976843217
2025-02-09,32868.02578536268,31889.032487981647,47053.80774403407,29955.183720391786,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7638505925537036,0.7952481373633715,0.8000162773895934,0.780697713236983
2025-02-10,34032.184143048944,32845.79406154591,48611.15591288112,31081.181377191497,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7909055503766041,0.8191078408386834,0.8264945571372826,0.8100436789963357
2025-02-11,34633.142833945734,33357.55011745428,49559.81602276101,31640.866124547294,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8048717878117178,0.8318700044571292,0.84262382628682,0.8246302896635519
2025-02-12,36227.64602029647,34618.57466965109,51419.55293491799,32716.5101509017,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8419279289890556,0.8633174127998545,0.8742433672489748,0.852663929499326
2025-02-13,34717.03527700119,33089.05382863247,49233.89554914406,31237.772208426628,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8068214422496556,0.8251742486779287,0.8370824748738486,0.8141247791157759
2025-02-14,35584.757841275314,33916.08639084571,50464.454603344435,32018.533572023352,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.8269872532180826,0.8457987723252611,0.8580046344364668,0.8344731307344245
2025-02-15,34095.15353942243,32496.333911001173,48351.975181590205,30678.214057678226,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7923689546907767,0.8103930096844876,0.8220879253733577,0.7995414678334948
2025-02-16,33737.3226038541,32181.96808624584,47846.55354637768,30390.01446104257,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7840529890787005,0.8025533602162387,0.8134946668359305,0.7920303549606964
2025-02-17,33589.5276851836,32155.396979880916,47681.5803496087,30344.762257038477,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7806182456310681,0.801890730428008,0.8106897664659936,0.7908509833863241
2025-02-18,31541.217045576977,30262.621295828238,44916.43223715784,28532.468266838823,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7330156513646868,0.7546887233505947,0.7636762811517412,0.7436186316481892
2025-02-19,32320.737640047984,30777.551221787555,45814.799657031865,29020.002550009864,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7511316547986279,0.7675300368851504,0.7789504660356805,0.7563248431523156
2025-02-20,34048.60626659728,32548.759431972012,48429.16147497693,30560.57503497985,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7912871993653601,0.811700396414332,0.8234002589348978,0.7964755371797116
2025-02-21,32282.699530488826,30860.641184697946,45917.417475732975,28975.57255672681,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7502476518251567,0.7696021329345675,0.7806951904107554,0.7551669001906237
2025-02-22,33453.214905567016,31979.595160568046,47582.30436316533,30026.17717383173,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7774503462822382,0.7975065877166748,0.8090018604512316,0.7825479581652967
2025-02-23,32931.95789808073,31459.045392790285,46962.798345890784,29543.999729141433,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7653363703275738,0.7845251266646277,0.7984689212158671,0.7699813576076806
2025-02-24,28749.245055358482,27341.43458840168,41161.788051111376,25670.917038666757,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6681304199532071,0.6818402200651115,0.6998392271776297,0.6690403375873977
2025-02-25,28934.351054747654,27595.947596325852,41480.56176670535,25886.708824803536,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6724322702755234,0.6881872610285753,0.7052590682809562,0.674664344288369
2025-02-26,28915.794115334505,27806.58926937898,41743.302149305266,26014.056214849155,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.672001008317191,0.6934402394063212,0.7097262217991357,0.6779832962642045
2025-02-27,28561.753471418353,27528.339602731805,41318.69349432316,25793.469371158742,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6637731288147999,0.6865012540606059,0.7025069583262606,0.6722343198584269
2025-02-28,28511.60360148028,27480.004242227078,41246.144478492424,25748.18016524533,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6626076493875035,0.6852958676813027,0.7012734684907745,0.6710539839332343
2025-03-01,28192.28491212788,27172.239057894523,40784.20396543661,25459.810725963816,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6551867056512379,0.6776208248690756,0.6934194828656216,0.6635384445889955
2025-03-02,31861.776332760237,30378.688748079017,46140.711669589866,28573.02155211213,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.7404654265067208,0.757583211455423,0.7844916735923901,0.7446755391060983
2025-03-03,26569.375938233665,25004.588772829964,38248.85508170888,23634.344826014993,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.61747041598221,0.6235639997740388,0.6503130803640964,0.6159628040259237
2025-03-04,25871.822814226383,23978.481884617024,37108.44572067554,23046.54665926686,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6012593307594419,0.5979749640485239,0.6309236601352985,0.6006434960587764
2025-03-05,26955.638341482765,24992.71083268378,38528.97050038988,23820.71335977021,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6264471268905493,0.6232677879093318,0.6550756469923202,0.6208199763096971
2025-03-06,26123.38052525937,24111.29311482705,37548.15880479406,22985.917690143266,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6071055141563034,0.6012870081967829,0.638399731500014,0.5990633722981439
2025-03-07,25300.052031279283,23351.37941878193,36364.756487831895,22261.4723613208,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5879714182388933,0.582336293666182,0.618279338238316,0.5801827399222554
2025-03-08,24525.254212422446,22636.258445172778,35251.109212514115,21579.72909024892,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5699651717759044,0.5645026192683623,0.5993449312213248,0.5624150167225409
2025-03-09,21782.082724546373,20101.218807835194,31454.043977366768,19187.03609297192,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5062140605843187,0.5012838448983711,0.5347866278646072,0.5000561953282763
2025-03-10,20564.239389480408,18832.755819441005,29683.864731666712,18150.495716607376,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.4779114676874253,0.46965093696317334,0.5046897605045617,0.4730416822790798
2025-03-11,22039.176089510995,20242.64164363811,31676.63342629373,19433.699938726,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5121888921866874,0.5048106451170765,0.5385711288615393,0.5064847955370394
2025-03-12,23020.290888992433,21212.16587021528,33249.019135987684,20305.004202070548,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5349899306743976,0.5289886234111729,0.5653050792557972,0.5291928934834947
2025-03-13,22389.78478122999,20580.927098539367,32169.231007514358,19815.37169111972,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5203370133629615,0.5132468019057383,0.5469463508058082,0.5164319975666529
2025-03-14,23307.177668862256,21424.204348658648,33487.324236871056,20627.28128439381,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5416571591301139,0.5342764352974383,0.5693567802515755,0.5375921402898892
2025-03-15,23692.887803037018,21778.7531855583,34041.50546413365,20968.641853438312,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5506210353442602,0.5431181680234174,0.5787790570808089,0.5464887445681297
2025-03-16,22475.351373830956,20576.92433471056,32106.956813541074,19798.408553334586,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5223255749178253,0.5131469810510176,0.5458875551157557,0.5159899010333187
2025-03-17,23712.623446884132,21667.23633669968,33904.96428559968,20788.87593533817,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5510796903101985,0.5403371627868091,0.5764575623793523,0.5418036509132644
2025-03-18,23157.52940558046,21241.15261651819,33176.73857003955,20323.15990888747,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5381793440849115,0.5297114943861484,0.5640761536476508,0.5296660709784644
2025-03-19,24208.996714409477,22305.44964196425,34676.17287871356,21346.909784987307,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5626153699096683,0.556252915089531,0.5895697727898277,0.5563472355694769
2025-03-20,23577.902071183562,21800.10362089923,33848.5752633383,20822.097470908786,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5479487750757229,0.5436506048084836,0.575498827309056,0.5426694769116057
2025-03-21,23271.517515976644,21516.820781264523,33408.727788989825,20551.52339468949,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5408284197014026,0.5365861022823749,0.5680204710204069,0.5356177237146519
2025-03-22,23634.400575544645,21852.34207900203,33929.68484939725,20871.992383578086,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.549261796317596,0.5449533265677794,0.5768778653127915,0.5439698476449878
2025-03-23,24384.955951948552,22576.154456864562,34912.958625454296,21530.92428354345,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.5667046501340794,0.5630037470536524,0.593595641486298,0.5611430565387682
2025-03-24,26041.596080464897,24130.910580686166,37181.033809915614,22984.84194958905,43029.39096437482,40099.47460387529,58816.06296507855,38369.75978345002,0.6052048494487274,0.6017762282190626,0.6321578143030668,0.5990353361425805
